trade_no,side,entry_time,exit_time,entry_price,exit_price,size_usd,margin_used,pnl_usd,pnl_pct,exit_reason
1985,long,2023-09-12 07:35,2023-09-12 07:45,1579.03,1580.38,4.2112143808416776e+32,1.1779368225268578e+31,1.0736712461882167e+29,0.91,signal
1986,long,2023-09-12 08:00,2023-09-12 08:35,1578.81,1579.764,4.246913949777435e+32,1.1879225019520312e+31,1.80602987431025e+27,0.02,signal
1987,short,2023-09-12 08:40,2023-09-12 09:15,1579.636,1578.91,4.2475144547106436e+32,1.1880904717604915e+31,-5.96352926743465e+28,-0.5,signal
1988,long,2023-09-12 09:20,2023-09-12 09:55,1578.7,1587.7207,4.227685719896423e+32,1.1825440913653137e+31,2.1620384771550023e+30,18.28,take_profit
1989,long,2023-09-12 09:55,2023-09-12 10:20,1588.22,1597.2951,4.946563513550461e+32,1.3836244799331149e+31,2.529672580829705e+30,18.28,take_profit
1990,long,2023-09-12 10:45,2023-09-12 12:45,1607.57,1605.05,5.7876796466763375e+32,1.6188966783131816e+31,-1.2545278159824302e+30,-7.75,signal
1991,short,2023-09-12 12:50,2023-09-12 13:20,1605.94,1596.7637,5.3705491478621806e+32,1.5022193187877355e+31,2.7464988342167165e+30,18.28,take_profit
1992,short,2023-09-12 13:25,2023-09-12 13:30,1598.83,1597.41,6.283760010239239e+32,1.7576574428640612e+31,1.810662049271196e+29,1.03,signal
1993,long,2023-09-12 13:35,2023-09-12 13:55,1598.82,1607.9557,6.343964523377505e+32,1.774497505253308e+31,3.244303457255242e+30,18.28,take_profit
1994,short,2023-09-12 14:15,2023-09-12 14:45,1606.86,1597.6784,7.422695422914875e+32,2.076233948295332e+31,3.7959664392786334e+30,18.28,take_profit
1995,long,2023-09-12 14:45,2023-09-12 15:35,1595.7,1604.8178,8.68485426397502e+32,2.4292778069804415e+31,4.441434470596815e+30,18.28,take_profit
1996,long,2023-09-12 16:15,2023-09-12 16:30,1602.69,1611.8478,1.016163122544846e+33,2.842353419918298e+31,5.196658208694404e+30,18.28,take_profit
1997,short,2023-09-12 16:30,2023-09-12 16:45,1610.25,1601.049,1.1889520079839352e+33,3.325668616617921e+31,6.080300568829877e+30,18.28,take_profit
1998,short,2023-09-12 16:45,2023-09-12 17:15,1602.56,1593.403,1.3911220018975285e+33,3.8911669710219435e+31,7.114197917703922e+30,18.28,take_profit
1999,long,2023-09-12 17:15,2023-09-12 17:30,1587.91,1592.16,1.627669082661184e+33,4.552822948357998e+31,3.3798127056828915e+30,7.42,signal
2000,short,2023-09-12 17:45,2023-09-12 18:00,1591.11,1586.76,1.74004785512514e+33,4.867162429050034e+31,3.71315851457995e+30,7.63,signal
2001,long,2023-09-12 18:05,2023-09-12 18:15,1586.53,1591.42,1.8635103757349236e+33,5.212504736698543e+31,4.6256022057541467e+30,8.87,signal
2002,short,2023-09-12 18:30,2023-09-12 18:45,1591.11,1591.23,2.0173116490762487e+33,5.642708869844707e+31,-1.3625307116832993e+30,-2.41,signal
2003,long,2023-09-12 18:50,2023-09-12 19:15,1591.15,1600.2418,1.9720075029127787e+33,5.515986701004601e+31,1.0084846369895995e+31,18.28,take_profit
2004,short,2023-09-12 19:15,2023-09-12 20:00,1603.16,1598.99,2.3073286447118204e+33,6.453927837636778e+31,4.617224889851753e+30,7.15,signal
2005,long,2023-09-12 20:05,2023-09-12 20:50,1598.41,1598.66,2.460851372299391e+33,6.88335283851744e+31,-1.0916203115116862e+30,-1.59,signal
2006,long,2023-09-12 21:00,2023-09-12 21:30,1598.26,1601.05,2.4245549969416275e+33,6.781826691445296e+31,2.7776875350818374e+30,4.1,signal
2007,short,2023-09-12 22:15,2023-09-12 23:15,1598.06,1593.45,2.516913107483099e+33,7.040165520645583e+31,5.750511576017277e+30,8.17,signal
2008,short,2023-09-12 23:30,2023-09-13 00:00,1594.85,1589.88,2.708117617385673e+33,7.574991849773068e+31,6.814383628023783e+30,9.0,signal
2009,long,2023-09-13 00:30,2023-09-13 00:45,1595.2,1596.62,2.934695873017464e+33,8.208763599097422e+31,8.515622026716842e+29,1.04,signal
2010,short,2023-09-13 00:50,2023-09-13 01:00,1597.91,1597.08,2.963010316256298e+33,8.287963141756903e+31,-2.3873417537675775e+29,-0.29,signal
2011,long,2023-09-13 01:05,2023-09-13 02:45,1596.99,1595.85,2.955072404925021e+33,8.265759669775986e+31,-3.882500948396386e+30,-4.7,signal
2012,short,2023-09-13 02:50,2023-09-13 03:45,1594.8,1586.34,2.8259792483908413e+33,7.9046676690703825e+31,1.3295498757327809e+31,16.82,signal
2013,short,2023-09-13 04:00,2023-09-13 04:15,1589.08,1588.14,3.2680545820719917e+33,9.141215530995656e+31,-2.7656756123208683e+28,-0.03,signal
2014,short,2023-09-13 04:30,2023-09-13 05:30,1590.64,1581.5511,3.267134994930895e+33,9.138643314392418e+31,1.6708128364076608e+31,18.28,take_profit
2015,short,2023-09-13 05:30,2023-09-13 06:35,1582.27,1583.83,3.822680263036442e+33,1.0692582792893362e+32,-6.062485283936019e+30,-5.67,signal
2016,long,2023-09-13 07:00,2023-09-13 07:15,1587.13,1588.7,3.62110262734557e+33,1.0128741349060894e+32,1.409358248643104e+30,1.39,signal
2017,short,2023-09-13 07:35,2023-09-13 07:40,1601.01,1591.8618,3.6679637891129524e+33,1.0259818712975945e+32,1.875796681752348e+31,18.28,take_profit
2018,short,2023-09-13 07:45,2023-09-13 08:00,1589.16,1585.99,4.291666185795609e+33,1.2004403416839717e+32,5.98586376921205e+30,4.99,signal
2019,long,2023-09-13 09:15,2023-09-13 10:00,1592.99,1602.0923,4.4906961561219094e+33,1.2561118676695282e+32,2.296542014240717e+31,18.28,take_profit
2020,short,2023-09-13 10:00,2023-09-13 10:30,1598.96,1596.8,5.254296375856947e+33,1.469701757703986e+32,3.9453359258313546e+30,2.68,signal
2021,long,2023-09-13 10:35,2023-09-13 11:00,1597.28,1598.33,5.38547879539084e+33,1.5063953544821806e+32,3.0895158831201087e+29,0.21,signal
2022,long,2023-09-13 11:15,2023-09-13 12:15,1597.7,1604.0,5.395751435702214e+33,1.5092687587292763e+32,1.803890517846332e+31,11.95,signal
2023,short,2023-09-13 12:35,2023-09-13 12:45,1596.35,1597.98,5.995545032886119e+33,1.6770395963415745e+32,-9.719254168292465e+30,-5.8,signal
2024,long,2023-09-13 12:50,2023-09-13 13:00,1598.18,1597.79,5.672379831790395e+33,1.5866456729493701e+32,-4.787645030059996e+30,-3.02,signal
2025,short,2023-09-13 13:05,2023-09-13 13:30,1598.14,1595.56,5.5131906345409e+33,1.5421181803472974e+32,5.592452193615864e+30,3.63,signal
2026,short,2023-09-13 13:45,2023-09-13 14:00,1599.15,1593.12,5.699139669978626e+33,1.5941307819740216e+32,1.8070565417893545e+31,11.34,signal
2027,long,2023-09-13 14:05,2023-09-13 14:30,1593.78,1602.8869,6.299985970123588e+33,1.7621960756431407e+32,3.2218128251211724e+31,18.28,take_profit
2028,long,2023-09-13 14:30,2023-09-13 14:45,1603.28,1605.36,7.371238734476377e+33,2.0618407774435353e+32,5.140262951439272e+30,2.49,signal
2029,short,2023-09-13 14:50,2023-09-13 15:00,1605.51,1604.16,7.542152477611733e+33,2.1096477930233962e+32,1.8165599156510428e+30,0.86,signal
2030,long,2023-09-13 15:05,2023-09-13 15:25,1606.59,1615.7701,7.602553094807131e+33,2.126542708518909e+32,3.8879456526843753e+31,18.28,take_profit
2031,short,2023-09-13 15:25,2023-09-13 16:00,1609.51,1606.6,8.895295024324685e+33,2.488141093946819e+32,1.0745549107507916e+31,4.32,signal
2032,long,2023-09-13 16:05,2023-09-13 16:25,1605.66,1614.8347,9.252584532149324e+33,2.588080073421197e+32,4.731771729741166e+31,18.28,take_profit
2033,short,2023-09-13 16:35,2023-09-13 17:00,1613.16,1606.67,1.0825898632288262e+34,3.028158503145774e+32,3.7058777889951175e+31,12.24,signal
2034,short,2023-09-13 17:15,2023-09-13 17:45,1607.46,1598.275,1.2058102997129137e+34,3.372823666911264e+32,6.166513872731841e+31,18.28,take_profit
2035,short,2023-09-13 17:50,2023-09-13 18:00,1600.79,1599.23,1.4108468859812477e+34,3.94634028964469e+32,5.283887269190318e+30,1.34,signal
2036,long,2023-09-13 18:05,2023-09-13 18:15,1600.22,1600.96,1.4284158111513053e+34,3.995483083191794e+32,-1.9649799986273512e+30,-0.49,signal
2037,short,2023-09-13 18:45,2023-09-13 19:35,1600.71,1599.34,1.4218822526558694e+34,3.977207786714561e+32,3.6381730716334825e+30,0.91,signal
2038,short,2023-09-13 19:45,2023-09-13 20:00,1600.93,1599.72,1.4339791781190506e+34,4.0110446153672875e+32,2.234292780748843e+30,0.56,signal
2039,long,2023-09-13 20:05,2023-09-13 20:50,1600.49,1604.18,1.4414082016150406e+34,4.031824655374642e+32,2.458385004840933e+31,6.1,signal
2040,long,2023-09-13 21:00,2023-09-13 21:30,1602.78,1605.64,1.5231495030260015e+34,4.260466752749873e+32,1.8040176707836072e+31,4.23,signal
2041,long,2023-09-13 21:45,2023-09-13 22:30,1603.91,1606.82,1.5831330905795567e+34,4.428249416221102e+32,1.9224242609619026e+31,4.34,signal
2042,short,2023-09-13 22:35,2023-09-13 22:45,1607.02,1605.47,1.6470536972565398e+34,4.6070444846118644e+32,6.003810103224845e+30,1.3,signal
2043,long,2023-09-13 23:00,2023-09-13 23:15,1606.44,1607.67,1.6670163658497623e+34,4.6628829204769065e+32,2.7617157661775276e+30,0.59,signal
2044,long,2023-09-13 23:45,2023-09-14 00:35,1606.32,1615.4985,1.6761990707723026e+34,4.68856825796024e+32,8.57208204792943e+31,18.28,take_profit
2045,long,2023-09-14 00:40,2023-09-14 00:45,1614.49,1623.7152,1.961220798865956e+34,5.485814748827917e+32,1.002968316540048e+32,18.28,take_profit
2046,long,2023-09-14 00:45,2023-09-14 00:50,1622.4,1631.6704,2.294707764115522e+34,6.4186254316259886e+32,1.1735135505686828e+32,18.28,take_profit
2047,long,2023-09-14 00:50,2023-09-14 01:00,1632.63,1635.25,2.684901019679609e+34,7.510051709332391e+32,2.697715159285674e+31,3.59,signal
2048,short,2023-09-14 01:05,2023-09-14 01:20,1630.14,1620.8254,2.7746000487258574e+34,7.760952707721756e+32,1.4189304649184157e+32,18.28,take_profit
2049,short,2023-09-14 01:30,2023-09-14 02:00,1623.31,1619.42,3.2463944283112307e+34,9.080628986619128e+32,5.831622796925499e+31,6.42,signal
2050,long,2023-09-14 02:05,2023-09-14 02:15,1621.68,1619.35,3.440295886309004e+34,9.622999064847185e+32,-7.0071313914251025e+31,-7.28,signal
2051,long,2023-09-14 02:30,2023-09-14 03:00,1618.7,1621.16,3.207308767544119e+34,8.971300809787692e+32,2.9498839481957436e+31,3.29,signal
2052,short,2023-09-14 03:05,2023-09-14 03:30,1621.15,1618.55,3.3053924088216273e+34,9.245654766389637e+32,3.3179521455756546e+31,3.59,signal
2053,long,2023-09-14 03:45,2023-09-14 04:00,1618.36,1620.08,3.415714317662018e+34,9.554240905688901e+32,1.5808073435452325e+31,1.65,signal
2054,short,2023-09-14 04:05,2023-09-14 06:30,1620.3,1616.47,3.4682761618348967e+34,9.701263892675325e+32,6.117206061108901e+31,6.31,signal
2055,long,2023-09-14 06:35,2023-09-14 07:45,1616.61,1622.55,3.6716732633667675e+34,1.0270194642388758e+33,1.1288029243802768e+32,10.99,signal
2056,short,2023-09-14 07:50,2023-09-14 08:15,1622.0,1619.28,4.0470002357232097e+34,1.1320037802208637e+33,4.3583847174854575e+31,3.85,signal
2057,long,2023-09-14 08:30,2023-09-14 09:15,1618.94,1619.55,4.191916527579602e+34,1.1725389372858371e+33,-9.356787305722845e+30,-0.8,signal
2058,short,2023-09-14 09:20,2023-09-14 10:15,1618.0,1619.52,4.160805209788072e+34,1.1638366572521496e+33,-6.405274175859119e+31,-5.5,signal
2059,long,2023-09-14 10:20,2023-09-14 10:30,1620.15,1620.5,3.947829843440757e+34,1.1042644047795715e+33,-1.5158506726577288e+31,-1.37,signal
2060,long,2023-09-14 10:45,2023-09-14 12:15,1618.89,1628.1403,3.8974278085748873e+34,1.0901662355985185e+33,1.9931445813052173e+32,18.28,take_profit
2061,short,2023-09-14 12:15,2023-09-14 12:30,1622.01,1618.1,4.560148381858872e+34,1.2755386473828104e+33,8.256556005791098e+31,6.47,signal
2062,long,2023-09-14 12:45,2023-09-14 13:00,1621.81,1624.16,4.834678869051426e+34,1.3523287465146704e+33,4.104634340830144e+31,3.04,signal
2063,long,2023-09-14 13:15,2023-09-14 13:20,1624.57,1633.8528,4.971157960884029e+34,1.3905038982015614e+33,2.5422501811961133e+32,18.28,take_profit
2064,long,2023-09-14 13:45,2023-09-14 14:50,1624.57,1633.8528,5.816456146131737e+34,1.6269458763037058e+33,2.974535673131795e+32,18.28,take_profit
2065,short,2023-09-14 15:15,2023-09-14 15:30,1632.17,1630.47,6.805489257448059e+34,1.9035925665833287e+33,3.005019389441426e+31,1.58,signal
2066,long,2023-09-14 15:35,2023-09-14 16:00,1630.54,1635.08,6.905406152146986e+34,1.9315407494148284e+33,1.5083849131179867e+32,7.81,signal
2067,long,2023-09-14 16:15,2023-09-14 17:00,1630.32,1632.71,7.406944135758718e+34,2.071828088259367e+33,6.414190457344561e+31,3.1,signal
2068,short,2023-09-14 17:05,2023-09-14 17:45,1636.56,1634.32,7.620215968465424e+34,2.1314832666079002e+33,5.857847791802045e+31,2.75,signal
2069,long,2023-09-14 17:50,2023-09-14 18:00,1636.24,1637.38,7.814989407542841e+34,2.1859641799955544e+33,7.558603650325639e+30,0.35,signal
2070,short,2023-09-14 18:30,2023-09-14 19:15,1636.62,1630.25,7.8401217646801745e+34,2.1929940593205403e+33,2.581099802734009e+32,11.77,signal
2071,short,2023-09-14 20:00,2023-09-14 20:15,1634.3,1631.78,8.698337449089232e+34,2.4330492464738167e+33,8.193351670976437e+31,3.37,signal
2072,long,2023-09-14 20:20,2023-09-14 20:30,1631.49,1631.44,8.970766392149199e+34,2.5092515136897328e+33,-5.657385406152381e+31,-2.25,signal
2073,short,2023-09-14 20:40,2023-09-14 22:15,1630.62,1629.1,8.782658327394631e+34,2.4566350007198127e+33,2.9172545808035848e+31,1.19,signal
2074,long,2023-09-14 22:20,2023-09-14 23:15,1630.87,1629.18,8.879657042206353e+34,2.4837669269485765e+33,-1.4529398523230575e+32,-5.85,signal
2075,short,2023-09-14 23:20,2023-09-15 00:15,1627.67,1622.97,8.396554541308935e+34,2.3486362559832707e+33,1.9207649207763852e+32,8.18,signal
2076,long,2023-09-15 00:20,2023-09-15 00:45,1623.15,1626.86,9.035208877467082e+34,2.5272769974400784e+33,1.5230462595400753e+32,6.03,signal
2077,short,2023-09-15 00:50,2023-09-15 01:15,1625.54,1623.8,9.541621758764158e+34,2.668927914808603e+33,4.488507917371968e+31,1.68,signal
2078,long,2023-09-15 01:35,2023-09-15 02:00,1624.23,1633.5109,9.690864647016775e+34,2.7106732826941205e+33,4.955908180484407e+32,18.28,take_profit
2079,long,2023-09-15 02:00,2023-09-15 03:15,1632.51,1633.73,1.1338704117027839e+35,3.171597523020073e+33,1.6703666794817816e+31,0.53,signal
2080,short,2023-09-15 03:30,2023-09-15 03:45,1633.97,1632.93,1.139424380912061e+35,3.187132768322593e+33,4.157371478128355e+30,0.13,signal
2081,long,2023-09-15 03:50,2023-09-15 04:15,1633.28,1633.01,1.1408067069285387e+35,3.1909993316658266e+33,-8.730725153348054e+31,-2.74,signal
2082,short,2023-09-15 04:20,2023-09-15 05:00,1631.56,1632.3,1.1117770457936564e+35,3.109799222377113e+33,-1.1713167692198722e+32,-3.77,signal
2083,long,2023-09-15 05:05,2023-09-15 05:30,1632.49,1632.67,1.0728307632170956e+35,3.0008609062558185e+33,-5.254070519313565e+31,-1.75,signal
2084,short,2023-09-15 05:35,2023-09-15 08:45,1631.59,1628.37,1.055360978740378e+35,2.9519954233909424e+33,1.4495752609186368e+32,4.91,signal
2085,long,2023-09-15 08:50,2023-09-15 09:00,1628.94,1627.82,1.1035593561659224e+35,3.08681317053268e+33,-1.4209029586637405e+32,-4.6,signal
2086,long,2023-09-15 09:30,2023-09-15 09:45,1627.66,1629.52,1.0563143327903532e+35,2.9546620908621595e+33,5.733091105293634e+31,1.94,signal
2087,short,2023-09-15 09:50,2023-09-15 10:00,1628.84,1627.0,1.0753768607154546e+35,3.0079827046869433e+33,5.695607403008839e+31,1.89,signal
2088,long,2023-09-15 10:05,2023-09-15 11:00,1628.15,1629.11,1.094314755330459e+35,3.060954701338626e+33,-1.1352133536676807e+30,-0.04,signal
2089,short,2023-09-15 11:05,2023-09-15 11:55,1628.53,1619.2246,1.0939372968903645e+35,3.0598988961590475e+33,5.594395336297337e+32,18.28,take_profit
2090,long,2023-09-15 12:00,2023-09-15 12:15,1622.34,1621.64,1.279950941822251e+35,3.580205634411382e+33,-1.3202380671430706e+32,-3.69,signal
2091,short,2023-09-15 12:20,2023-09-15 13:00,1622.32,1620.37,1.2360530260897439e+35,3.4574168929767407e+33,7.440821007591039e+31,2.15,signal
2092,long,2023-09-15 13:05,2023-09-15 13:15,1620.22,1621.61,1.260793755939984e+35,3.526620248757841e+33,3.2516902964225155e+31,0.92,signal
2093,short,2023-09-15 13:20,2023-09-15 13:30,1621.51,1620.56,1.2716056261755888e+35,3.5568625943597186e+33,-1.7963132187356196e+30,-0.05,signal
2094,long,2023-09-15 13:35,2023-09-15 13:45,1622.22,1622.91,1.2710083520303592e+35,3.5551919332506337e+33,-2.2199044420448294e+31,-0.62,signal
2095,short,2023-09-15 13:50,2023-09-15 14:45,1622.05,1612.7816,1.2636271697605601e+35,3.5345457119873954e+33,6.462189346155452e+32,18.28,take_profit
2096,long,2023-09-15 15:30,2023-09-15 17:45,1616.49,1620.57,1.478494965520229e+35,4.135561632126583e+33,2.8446053258814776e+32,6.88,signal
2097,short,2023-09-15 17:50,2023-09-15 19:00,1619.93,1618.86,1.5730780926057881e+35,4.400124150460191e+33,9.520641160760911e+30,0.22,signal
2098,long,2023-09-15 19:05,2023-09-15 19:45,1619.3,1622.4,1.5762437057917411e+35,4.408978822771756e+33,2.0718264856922576e+32,4.7,signal
2099,short,2023-09-15 19:50,2023-09-15 20:25,1621.43,1620.39,1.6451319364410089e+35,4.601669045073564e+33,6.812347648462311e+30,0.15,signal
2100,long,2023-09-15 20:30,2023-09-15 21:05,1620.68,1629.9406,1.6473970420341228e+35,4.6080048690040164e+33,8.424788472962503e+32,18.28,take_profit
2101,long,2023-09-15 21:05,2023-09-15 21:10,1626.79,1636.0855,1.9275212587601253e+35,5.391552320931893e+33,9.85734371729934e+32,18.28,take_profit
2102,short,2023-09-15 21:15,2023-09-15 21:30,1631.85,1627.9,2.255277937360329e+35,6.30833457335932e+33,4.105881466632361e+32,6.51,signal
2103,long,2023-09-15 21:35,2023-09-15 22:35,1626.36,1635.653,2.3917984961258543e+35,6.690202079163462e+33,1.2231657509187598e+33,18.28,take_profit
2104,long,2023-09-15 22:35,2023-09-15 22:45,1640.68,1650.0548,2.798501108306342e+35,7.827807385805454e+33,1.4311534667878646e+33,18.28,take_profit
2105,short,2023-09-15 23:00,2023-09-15 23:15,1651.1,1641.6656,3.274359636013307e+35,9.158851667591507e+33,1.674507517857182e+33,18.28,take_profit
2106,short,2023-09-15 23:20,2023-09-16 00:15,1643.84,1641.94,3.83113338570082e+35,1.071622738457458e+34,2.1294598318454194e+32,1.99,signal
2107,long,2023-09-16 00:20,2023-09-16 00:30,1641.16,1643.43,3.901937925109681e+35,1.0914277796235364e+34,3.0558729331053047e+32,2.8,signal
2108,short,2023-09-16 00:35,2023-09-16 01:00,1641.43,1642.1,4.003545700135432e+35,1.1198489258378823e+34,-4.036297393269345e+32,-3.6,signal
2109,long,2023-09-16 01:05,2023-09-16 01:15,1642.71,1643.0,3.869338811809227e+35,1.082309341931781e+34,-1.638519690209316e+32,-1.51,signal
2110,short,2023-09-16 01:20,2023-09-16 01:30,1641.21,1639.39,3.814858032109766e+35,1.067070289552989e+34,1.9415259033957937e+32,1.82,signal
2111,long,2023-09-16 01:35,2023-09-16 02:15,1640.49,1649.8638,3.8794137683976765e+35,1.0851274512175215e+34,1.9839322011585866e+33,18.28,take_profit
2112,short,2023-09-16 02:15,2023-09-16 02:30,1648.5,1644.84,4.539071225282906e+35,1.2696430655862758e+34,7.354204025240211e+32,5.79,signal
2113,long,2023-09-16 02:35,2023-09-16 02:45,1645.88,1648.86,4.7835985091221434e+35,1.3380408401230223e+34,5.790936209606175e+32,4.33,signal
2114,short,2023-09-16 02:50,2023-09-16 03:15,1645.99,1644.59,4.9761471380915486e+35,1.3918994423404645e+34,1.2467833562975693e+32,0.9,signal
2115,short,2023-09-16 03:30,2023-09-16 06:30,1644.11,1634.7156,5.0176026846884425e+35,1.4034951509457102e+34,2.5660020129496683e+33,18.28,take_profit
2116,short,2023-09-16 06:40,2023-09-16 07:15,1636.11,1634.81,5.8707983539942074e+35,1.642146168160094e+34,1.142267160044328e+32,0.7,signal
2117,short,2023-09-16 07:30,2023-09-16 07:45,1635.23,1636.04,5.908778737065681e+35,1.6527698238820863e+34,-6.472140389761701e+32,-3.92,signal
2118,short,2023-09-16 08:00,2023-09-16 09:30,1635.65,1635.73,5.693580069106104e+35,1.5925756821871073e+34,-3.694622290556117e+32,-2.32,signal
2119,long,2023-09-16 09:40,2023-09-16 09:45,1635.84,1635.92,5.570733877945113e+35,1.5582138475737902e+34,-3.070006158244186e+32,-1.97,signal
2120,short,2023-09-16 09:50,2023-09-16 10:00,1635.33,1631.21,5.468656173183493e+35,1.5296612552990402e+34,1.0496370111047985e+33,6.86,signal
2121,short,2023-09-16 11:00,2023-09-16 11:30,1635.56,1634.57,5.81766047937584e+35,1.6272827455168421e+34,3.0817707936954214e+30,0.02,signal
2122,long,2023-09-16 11:35,2023-09-16 12:45,1634.39,1637.09,5.818685168164744e+35,1.6275693656095098e+34,6.1212130781794325e+32,3.76,signal
2123,short,2023-09-16 12:50,2023-09-16 15:00,1636.74,1633.68,6.02221550301421e+35,1.6844997078431177e+34,7.645624129538637e+32,4.54,signal
2124,long,2023-09-16 15:05,2023-09-16 15:45,1633.57,1634.61,6.276432505321369e+35,1.7556078350598917e+34,2.2998383718071415e+31,0.13,signal
2125,short,2023-09-16 15:50,2023-09-16 16:30,1634.69,1634.22,6.284079467907627e+35,1.7577467997375907e+34,-1.9636724818281107e+32,-1.12,signal
2126,long,2023-09-16 16:35,2023-09-16 17:45,1634.81,1637.3,6.2187873578868425e+35,1.7394836638203483e+34,5.740642071439556e+32,3.3,signal
2127,short,2023-09-16 17:50,2023-09-16 18:45,1637.81,1635.4,6.409663706762209e+35,1.7928745054057722e+34,5.585875494686602e+32,3.12,signal
