N,Events,MarginGate,EligibleN,RuleOutThreshold,RuleInThreshold,RuleOutN,RuleInN,Clinical_AUC,RuleOut_AUC_in_clinical_positive,RuleIn_AUC_in_clinical_negative,Clinical_Sensitivity,Workflow_Sensitivity,SensitivityDiff,Clinical_Specificity,Workflow_Specificity,SpecificityDiff,Clinical_Accuracy,Workflow_Accuracy,AccuracyDiff,Clinical_PPV,Workflow_PPV,Clinical_NPV,Workflow_NPV,Workflow_TP,Workflow_FN,Workflow_TN,Workflow_FP,Rescued_FN,Lost_TP,Corrected_FP,Added_FP,Sensitivity_p,Specificity_p,Accuracy_p,Accuracy_improved,Accuracy_worsened,NetCorrected
1090,129,none,1090,0.198443,0.476562,370,203,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.2558139534883721,-0.5348837209302325,0.6899063475546305,0.7918834547346514,0.10197710718002084,0.7018348623853211,0.728440366972477,0.026605504587155937,0.255,0.14163090128755365,0.9608695652173913,0.8879813302217037,33,96,761,200,16,85,285,187,1.5442389845249101e-12,7.466226352130249e-06,0.2420898746661624,301,272,29
1090,129,none,1090,0.198443,0.498005,370,184,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.24806201550387597,-0.5426356589147286,0.6899063475546305,0.8106139438085328,0.12070759625390226,0.7018348623853211,0.7440366972477064,0.04220183486238527,0.255,0.14953271028037382,0.9608695652173913,0.889269406392694,32,97,779,182,15,85,285,169,4.825421503937196e-13,5.771076843035879e-08,0.055795217173316515,300,254,46
1090,129,none,1090,0.198443,0.515342,370,165,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.24806201550387597,-0.5426356589147286,0.6899063475546305,0.8303850156087409,0.14047866805411036,0.7018348623853211,0.7614678899082569,0.059633027522935755,0.255,0.1641025641025641,0.9608695652173913,0.8916201117318435,32,97,798,163,15,85,285,150,4.825421503937196e-13,9.408194055510567e-11,0.005608307324191233,300,235,65
1090,129,none,1090,0.198443,0.539032,370,146,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.23255813953488372,-0.5581395348837209,0.6899063475546305,0.8480749219562955,0.15816857440166499,0.7018348623853211,0.7752293577981652,0.07339449541284404,0.255,0.17045454545454544,0.9608695652173913,0.8916849015317286,30,99,815,146,13,85,285,133,3.9846743192350404e-14,8.113094581383486e-14,0.0004938582357763659,298,218,80
1090,129,none,1090,0.198443,0.567937,370,127,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.21705426356589147,-0.5736434108527131,0.6899063475546305,0.8657648283038502,0.17585848074921961,0.7018348623853211,0.7889908256880734,0.08715596330275233,0.255,0.17834394904458598,0.9608695652173913,0.8917470525187567,28,101,832,129,11,85,285,116,2.547339085237751e-15,1.610726437923273e-17,2.352601453948533e-05,296,201,95
1090,129,none,1090,0.198443,0.582893,370,109,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.20930232558139536,-0.5813953488372092,0.6899063475546305,0.8834547346514048,0.19354838709677424,0.7018348623853211,0.8036697247706422,0.10183486238532113,0.255,0.19424460431654678,0.9608695652173913,0.8927444794952681,27,102,849,112,10,85,285,99,5.762323641301719e-16,5.500321572007936e-22,4.4726050104531236e-07,295,184,111
1090,129,none,1090,0.198443,0.599338,370,90,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.20155038759689922,-0.5891472868217054,0.6899063475546305,0.9021852237252862,0.21227887617065566,0.7018348623853211,0.8192660550458716,0.11743119266055047,0.255,0.21666666666666667,0.9608695652173913,0.8938144329896908,26,103,867,94,9,85,285,81,1.1976554450525877e-16,9.64121485402059e-28,2.5379884020707658e-09,294,166,128
1090,129,none,1090,0.198443,0.623034,370,71,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.1937984496124031,-0.5968992248062015,0.6899063475546305,0.9209157127991675,0.23100936524453697,0.7018348623853211,0.8348623853211009,0.1330275229357798,0.255,0.24752475247524752,0.9608695652173913,0.8948432760364005,25,104,885,76,8,85,285,63,2.2644944585064495e-17,7.487574977610598e-35,4.542015151905e-12,293,148,145
1090,129,none,1090,0.198443,0.671738,370,52,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.17829457364341086,-0.6124031007751938,0.6899063475546305,0.9386056191467221,0.2486992715920916,0.7018348623853211,0.8486238532110092,0.14678899082568808,0.255,0.2804878048780488,0.9608695652173913,0.8948412698412699,23,106,902,59,6,85,285,46,5.782725134355012e-19,3.0373798198995246e-43,4.6882105039994566e-15,291,131,160
1090,129,none,1090,0.198443,0.728019,370,33,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.16279069767441862,-0.627906976744186,0.6899063475546305,0.9562955254942768,0.2663891779396462,0.7018348623853211,0.8623853211009175,0.16055045871559637,0.255,0.3333333333333333,0.9608695652173913,0.8948393378773125,21,108,919,42,4,85,285,29,8.269208261418977e-21,5.1157981697331835e-54,1.2482152877045336e-18,289,114,175
1090,129,none,1090,0.198443,0.805333,370,14,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.15503875968992248,-0.6356589147286822,0.6899063475546305,0.9750260145681582,0.28511966701352764,0.7018348623853211,0.8779816513761468,0.1761467889908257,0.255,0.45454545454545453,0.9608695652173913,0.8957934990439771,20,109,937,24,3,85,285,11,7.344652981131973e-22,5.1820885771720746e-70,2.1446354665710415e-23,288,96,192
1090,129,none,1090,0.198443,1.01,370,0,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.13178294573643412,-0.6589147286821705,0.6899063475546305,0.9864724245577523,0.29656607700312176,0.7018348623853211,0.8853211009174312,0.1834862385321101,0.255,0.5666666666666667,0.9608695652173913,0.8943396226415095,17,112,948,13,0,85,285,0,5.169878828456423e-26,3.217223493417518e-86,2.3313864154496512e-26,285,85,200
1090,129,none,1090,0.22709,0.065684,361,655,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.35658914728682173,-0.4341085271317829,0.6899063475546305,0.32570239334027057,-0.36420395421435997,0.7018348623853211,0.3293577981651376,-0.3724770642201835,0.255,0.06628242074927954,0.9608695652173913,0.7904040404040404,46,83,313,648,25,81,280,630,4.479374517567823e-08,1.0303056359243176e-31,5.568332946505898e-38,305,711,-406
1090,129,none,1090,0.22709,0.085257,361,636,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.35658914728682173,-0.4341085271317829,0.6899063475546305,0.34547346514047866,-0.3444328824141519,0.7018348623853211,0.3467889908256881,-0.355045871559633,0.255,0.06814814814814815,0.9608695652173913,0.8,46,83,332,629,25,81,280,611,4.479374517567823e-08,4.699497628182908e-29,3.139827822524248e-35,305,692,-387
1090,129,none,1090,0.22709,0.110932,361,617,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.34108527131782945,-0.44961240310077516,0.6899063475546305,0.3631633714880333,-0.32674297606659725,0.7018348623853211,0.3605504587155963,-0.3412844036697248,0.255,0.06707317073170732,0.9608695652173913,0.804147465437788,44,85,349,612,23,81,280,594,9.344702083080037e-09,9.636069497555124e-27,3.0577033391997087e-33,303,675,-372
1090,129,none,1090,0.22709,0.126201,361,599,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.34108527131782945,-0.44961240310077516,0.6899063475546305,0.38189386056191466,-0.3080124869927159,0.7018348623853211,0.37706422018348623,-0.3247706422018349,0.255,0.06896551724137931,0.9608695652173913,0.8119469026548672,44,85,367,594,23,81,280,576,9.344702083080037e-09,2.2852207981750405e-24,9.63744958577916e-31,303,657,-354
1090,129,none,1090,0.22709,0.144717,361,580,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.34108527131782945,-0.44961240310077516,0.6899063475546305,0.4016649323621228,-0.28824141519250773,0.7018348623853211,0.3944954128440367,-0.3073394495412844,0.255,0.07108239095315025,0.9608695652173913,0.8195329087048833,44,85,386,575,23,81,280,557,9.344702083080037e-09,6.031815656059946e-22,3.5387277796725575e-28,303,638,-335
1090,129,none,1090,0.22709,0.168291,361,561,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.3333333333333333,-0.4573643410852713,0.6899063475546305,0.42039542143600417,-0.26951092611862637,0.7018348623853211,0.41009174311926605,-0.29174311926605506,0.255,0.07166666666666667,0.9608695652173913,0.8244897959183674,43,86,404,557,22,81,280,539,4.06692891792894e-09,9.754094739354799e-20,5.280892911056174e-26,302,620,-318
1090,129,none,1090,0.22709,0.180536,361,542,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.3333333333333333,-0.4573643410852713,0.6899063475546305,0.44016649323621226,-0.24973985431841828,0.7018348623853211,0.42752293577981654,-0.2743119266055046,0.255,0.07401032702237521,0.9608695652173913,0.831041257367387,43,86,423,538,22,81,280,520,4.06692891792894e-09,1.6806294296789656e-17,1.383075183829088e-23,302,601,-299
1090,129,none,1090,0.22709,0.194593,361,523,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.3333333333333333,-0.4573643410852713,0.6899063475546305,0.4599375650364204,-0.22996878251821012,0.7018348623853211,0.44495412844036697,-0.25688073394495414,0.255,0.07651245551601424,0.9608695652173913,0.8371212121212122,43,86,442,519,22,81,280,501,4.06692891792894e-09,2.282209193113992e-15,2.972259471391215e-21,302,582,-280
1090,129,none,1090,0.22709,0.208596,361,504,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.32558139534883723,-0.4651162790697674,0.6899063475546305,0.4786680541103018,-0.21123829344432876,0.7018348623853211,0.46055045871559636,-0.24128440366972476,0.255,0.07734806629834254,0.9608695652173913,0.8409506398537477,42,87,460,501,21,81,280,483,1.709865174269227e-09,1.8963995359171852e-13,2.761223286505779e-19,301,564,-263
1090,129,none,1090,0.22709,0.232796,361,485,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.32558139534883723,-0.4651162790697674,0.6899063475546305,0.4984391259105099,-0.19146722164412067,0.7018348623853211,0.4779816513761468,-0.22385321100917432,0.255,0.08015267175572519,0.9608695652173913,0.8462897526501767,42,87,479,482,21,81,280,464,1.709865174269227e-09,1.55230688004943e-11,4.0004759249408484e-17,301,545,-244
1090,129,none,1090,0.22709,0.246705,361,467,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.32558139534883723,-0.4651162790697674,0.6899063475546305,0.5171696149843913,-0.17273673257023925,0.7018348623853211,0.4944954128440367,-0.20733944954128442,0.255,0.08300395256916997,0.9608695652173913,0.851027397260274,42,87,497,464,21,81,280,446,1.709865174269227e-09,7.754570637530347e-10,3.605630118941827e-15,301,527,-226
1090,129,none,1090,0.22709,0.260463,361,448,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.32558139534883723,-0.4651162790697674,0.6899063475546305,0.5369406867845994,-0.15296566077003115,0.7018348623853211,0.5119266055045871,-0.18990825688073398,0.255,0.08624229979466119,0.9608695652173913,0.8557213930348259,42,87,516,445,21,81,280,427,1.709865174269227e-09,3.5871528387214256e-08,3.291764785759618e-13,301,508,-207
1090,129,none,1090,0.22709,0.273311,361,429,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.3178294573643411,-0.4728682170542635,0.6899063475546305,0.5556711758584808,-0.13423517169614974,0.7018348623853211,0.5275229357798165,-0.17431192660550465,0.255,0.0876068376068376,0.9608695652173913,0.8585209003215434,41,88,534,427,20,81,280,409,6.93092578965037e-10,1.0082713256638343e-06,1.415128359210363e-11,300,490,-190
1090,129,none,1090,0.22709,0.285004,361,410,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.31007751937984496,-0.48062015503875966,0.6899063475546305,0.5744016649323621,-0.11550468262226843,0.7018348623853211,0.5431192660550459,-0.1587155963302752,0.255,0.08908685968819599,0.9608695652173913,0.8611544461778471,40,89,552,409,19,81,280,391,2.702762522048789e-10,2.0851328838693062e-05,4.97438897887781e-10,299,472,-173
1090,129,none,1090,0.22709,0.292718,361,391,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.31007751937984496,-0.48062015503875966,0.6899063475546305,0.5941727367325702,-0.09573361082206033,0.7018348623853211,0.5605504587155963,-0.14128440366972483,0.255,0.09302325581395349,0.9608695652173913,0.8651515151515151,40,89,571,390,19,81,280,372,2.702762522048789e-10,0.00035806956915669945,2.1652834664717753e-08,299,453,-154
1090,129,none,1090,0.22709,0.305544,361,372,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.31007751937984496,-0.48062015503875966,0.6899063475546305,0.6139438085327783,-0.07596253902185224,0.7018348623853211,0.5779816513761468,-0.12385321100917435,0.255,0.09732360097323602,0.9608695652173913,0.8689248895434463,40,89,590,371,19,81,280,353,2.702762522048789e-10,0.004177154998830747,6.948893633339443e-07,299,434,-135
1090,129,none,1090,0.22709,0.326313,361,354,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.31007751937984496,-0.48062015503875966,0.6899063475546305,0.6326742976066597,-0.05723204994797082,0.7018348623853211,0.5944954128440367,-0.10733944954128438,0.255,0.10178117048346055,0.9608695652173913,0.8723098995695839,40,89,608,353,19,81,280,335,2.702762522048789e-10,0.029361637683180297,1.3785466093778171e-05,299,416,-117
1090,129,none,1090,0.22709,0.33507,361,335,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.31007751937984496,-0.48062015503875966,0.6899063475546305,0.6524453694068678,-0.037460978147762725,0.7018348623853211,0.6119266055045871,-0.089908256880734,0.255,0.10695187165775401,0.9608695652173913,0.8756983240223464,40,89,627,334,19,81,280,316,2.702762522048789e-10,0.15161013990828046,0.00023111608043568918,299,397,-98
1090,129,none,1090,0.22709,0.348866,361,316,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.31007751937984496,-0.48062015503875966,0.6899063475546305,0.6722164412070759,-0.01768990634755463,0.7018348623853211,0.6293577981651376,-0.07247706422018352,0.255,0.11267605633802817,0.9608695652173913,0.8789115646258503,40,89,646,315,19,81,280,297,2.702762522048789e-10,0.5053887589167069,0.0026932036121057627,299,378,-79
1090,129,none,1090,0.22709,0.363418,361,297,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.31007751937984496,-0.48062015503875966,0.6899063475546305,0.6919875130072841,0.0020811654526535772,0.7018348623853211,0.6467889908256881,-0.05504587155963303,0.255,0.11904761904761904,0.9608695652173913,0.8819628647214854,40,89,665,296,19,81,280,278,2.702762522048789e-10,0.9662379828815292,0.0213739752106896,299,359,-60
1090,129,none,1090,0.22709,0.387826,361,278,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.31007751937984496,-0.48062015503875966,0.6899063475546305,0.7117585848074922,0.021852237252861673,0.7018348623853211,0.6642201834862386,-0.03761467889908254,0.255,0.12618296529968454,0.9608695652173913,0.8848641655886158,40,89,684,277,19,81,280,259,2.702762522048789e-10,0.3890033011638564,0.11349305788130411,299,340,-41
1090,129,none,1090,0.22709,0.413821,361,259,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.29457364341085274,-0.4961240310077519,0.6899063475546305,0.7294484911550468,0.0395421436004163,0.7018348623853211,0.6779816513761467,-0.02385321100917437,0.255,0.12751677852348994,0.9608695652173913,0.88510101010101,38,91,701,260,17,81,280,242,3.6232467291175146e-11,0.10526112674304623,0.3153665794911857,297,323,-26
1090,129,none,1090,0.22709,0.431631,361,240,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.29457364341085274,-0.4961240310077519,0.6899063475546305,0.7492195629552549,0.0593132154006244,0.7018348623853211,0.6954128440366972,-0.006422018348623881,0.255,0.13620071684587814,0.9608695652173913,0.8877928483353884,38,91,720,241,17,81,280,223,3.6232467291175146e-11,0.012451229009429054,0.8066785679911691,297,304,-7
1090,129,none,1090,0.22709,0.450252,361,222,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.29457364341085274,-0.4961240310077519,0.6899063475546305,0.7679500520291364,0.07804370447450582,0.7018348623853211,0.7119266055045872,0.010091743119266083,0.255,0.14559386973180077,0.9608695652173913,0.8902291917973462,38,91,738,223,17,81,280,205,3.6232467291175146e-11,0.0007622293399067396,0.6787946548744827,297,286,11
1090,129,none,1090,0.22709,0.476562,361,203,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.2868217054263566,-0.5038759689922481,0.6899063475546305,0.7866805411030177,0.09677419354838712,0.7018348623853211,0.7275229357798165,0.025688073394495414,0.255,0.15289256198347106,0.9608695652173913,0.8915094339622641,37,92,756,205,16,81,280,187,1.2385312683552126e-11,1.950814216128336e-05,0.2555575575768559,296,268,28
1090,129,none,1090,0.22709,0.498005,361,184,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.27906976744186046,-0.5116279069767442,0.6899063475546305,0.8054110301768991,0.11550468262226854,0.7018348623853211,0.7431192660550459,0.041284403669724745,0.255,0.16143497757847533,0.9608695652173913,0.8927335640138409,36,93,774,187,15,81,280,169,4.026516223148182e-12,1.8205908882246193e-07,0.059363758480249364,295,250,45
1090,129,none,1090,0.22709,0.515342,361,165,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.27906976744186046,-0.5116279069767442,0.6899063475546305,0.8251821019771072,0.13527575442247664,0.7018348623853211,0.7605504587155963,0.05871559633027523,0.255,0.17647058823529413,0.9608695652173913,0.8950338600451467,36,93,793,168,15,81,280,150,4.026516223148182e-12,3.6587591439467267e-10,0.0059632834970571825,295,231,64
1090,129,none,1090,0.22709,0.539032,361,146,0.8286668441303875,0.6821292275299382,0.6499636891793755,0.7906976744186046,0.26356589147286824,-0.5271317829457364,0.6899063475546305,0.8428720083246618,0.15296566077003126,0.7018348623853211,0.7743119266055046,0.07247706422018352,0.255,0.1837837837837838,0.9608695652173913,0.8950276243093923,34,95,810,151,13,81,280,133,3.603774247253982e-13,3.83979898363622e-13,0.0005196477712348739,293,214,79
